Date;Consommation (MW);Thermique (MW);Bagasse/charbon (MW);Hydraulique (MW);Photovoltaïque (MW);Eolien (MW);Bioénergies (MW)
19/11/2017 01:00;279.272;97.055;139.457;40.832;-0.422;0.635;1.716
19/11/2017 02:00;256.534;80.135;134.672;39.919;-0.435;0.527;1.716
19/11/2017 03:00;242.623;77.857;128.475;34.336;-0.423;0.663;1.714
19/11/2017 04:00;234.435;70.263;124.557;37.337;-0.405;0.964;1.719
19/11/2017 05:00;239.372;65.337;131.976;39.858;-0.413;0.893;1.721
19/11/2017 06:00;242.724;64.293;136.086;39.646;-0.047;1.027;1.719
19/11/2017 07:00;250.557;62.332;133.836;36.365;15.247;1.062;1.716
19/11/2017 08:00;278.51;61.214;131.556;31.988;51.285;0.757;1.709
19/11/2017 09:00;311.14;62.638;134.34;30.358;81.929;0.901;0.974
19/11/2017 10:00;333.585;61.329;132.087;28.696;109.642;1.056;0.775
19/11/2017 11:00;343.539;61.463;132.407;29.063;118.777;1.057;0.773
19/11/2017 12:00;348.934;63.972;136.974;33.581;112.529;1.107;0.771
19/11/2017 13:00;336.691;61.298;139.792;29.856;104.156;0.817;0.772
19/11/2017 14:00;318.84;56.626;125.242;36.124;99.327;0.752;0.768
19/11/2017 15:00;306.321;59.574;136.868;43.288;65.219;0.602;0.77
19/11/2017 16:00;301.043;71.424;146.899;37.711;43.79;0.447;0.771
19/11/2017 17:00;303.132;77.539;147.508;49.372;27.696;0.246;0.77
19/11/2017 18:00;315.554;111.104;141.424;46.47;15.099;0.144;0.772
19/11/2017 19:00;349.974;131.798;151.82;63.041;1.439;0.223;0.772
19/11/2017 20:00;396.048;143.107;152.61;98.607;-0.364;0.427;0.775
19/11/2017 21:00;380.558;151.559;151.876;74.969;-0.448;0.939;0.778
19/11/2017 22:00;364.989;175.5;151.715;35.827;-0.422;0.703;0.78
19/11/2017 23:00;364.161;179.704;151.02;31.326;-0.443;0.888;0.78
20/11/2017 00:00;312.104;171.14;118.493;20.434;-0.411;0.907;0.778
20/11/2017 01:00;273.713;131.586;106.495;34.463;-0.398;0.788;0.779
20/11/2017 02:00;253.82;104.544;106.579;41.16;-0.412;1.169;0.78
20/11/2017 03:00;243.578;99.116;107.307;35.495;-0.42;1.298;0.782
20/11/2017 04:00;240.314;97.815;107.102;34.031;-0.408;0.993;0.782
20/11/2017 05:00;250.566;101.573;108.073;39.445;-0.402;1.097;0.78
20/11/2017 06:00;281.592;111.54;122.653;45.276;0.083;1.261;0.778
20/11/2017 07:00;330.433;111.94;139.372;58.628;18.745;0.972;0.776
20/11/2017 08:00;375.727;115.99;141.069;59.17;57.355;1.201;0.942
20/11/2017 09:00;405.708;133.57;134.423;45.354;89.559;1.455;1.348
20/11/2017 10:00;421.801;138.15;122.112;46.661;111.824;1.713;1.34
20/11/2017 11:00;435.787;142.994;118.483;47.377;123.798;1.8;1.335
20/11/2017 12:00;441.212;139.414;119.875;55.233;123.238;1.987;1.464
20/11/2017 13:00;429.568;129.222;118.405;63.82;114.343;2.298;1.481
20/11/2017 14:00;430.139;135.21;123.145;61.716;106.719;1.866;1.482
20/11/2017 15:00;429.955;156.462;119.396;59.008;92.002;1.608;1.479
20/11/2017 16:00;421.924;184.638;127.581;43.734;63.121;1.579;1.27
20/11/2017 17:00;407.965;195.944;134.806;38.428;35.69;1.794;1.304
20/11/2017 18:00;389.356;196.202;134.726;37.899;16.622;2.023;1.345
20/11/2017 19:00;403.933;213.396;136.959;45.761;4.364;1.419;1.154
20/11/2017 20:00;429.615;227.962;135.875;62.458;-0.006;1.283;1.158
20/11/2017 21:00;407.314;223.414;131.133;50.102;-0.452;1.074;1.157
20/11/2017 22:00;387.967;219.48;128.151;37.339;-0.422;1.375;1.159
20/11/2017 23:00;380.375;203.66;132.096;41.753;-0.427;1.249;1.158
21/11/2017 00:00;325.74;164.636;123.504;34.802;-0.419;1.069;1.385
21/11/2017 01:00;287.194;124.965;119.733;40.904;-0.42;0.56;1.452
21/11/2017 02:00;269.295;98.884;123.903;44.938;-0.395;0.513;1.453
21/11/2017 03:00;260.124;95.633;124.398;38.402;-0.398;0.636;1.454
21/11/2017 04:00;256.603;97.129;123.408;34.054;-0.407;0.966;1.453
21/11/2017 05:00;265.63;102.217;122.869;38.903;-0.407;0.595;1.454
21/11/2017 06:00;294.698;113.07;125.387;54.154;0.029;0.605;1.453
21/11/2017 07:00;342.311;132.995;129.518;61.689;15.166;1.489;1.454
21/11/2017 08:00;387.743;145.243;122.066;65.239;52.542;1.205;1.448
21/11/2017 09:00;415.527;164.242;123.767;62.649;62.191;1.263;1.414
21/11/2017 10:00;428.931;162.851;121.478;69.108;72.236;1.82;1.438
21/11/2017 11:00;439.177;161.49;120.389;65.591;88.48;1.793;1.434
21/11/2017 12:00;443.156;169.047;122.635;40.484;107.755;2.38;0.854
21/11/2017 13:00;425.447;189.807;116.096;17.435;97.684;2.991;1.434
21/11/2017 14:00;423.402;198.466;120.743;23.44;75.975;3.344;1.434
21/11/2017 15:00;424.716;198.26;138.324;26.135;58.044;2.568;1.381
21/11/2017 16:00;417.479;196.639;138.046;25.112;54.055;2.354;1.272
21/11/2017 17:00;408.64;196.017;137.59;36.34;35.148;1.826;1.719
21/11/2017 18:00;406.699;209.45;139.511;38.782;15.364;2.037;1.554
21/11/2017 19:00;423.715;229.218;140.242;47.099;3.872;1.856;1.428
21/11/2017 20:00;443.222;235.735;139.43;64.613;-0.186;2.202;1.428
21/11/2017 21:00;406.229;215.514;132.133;55.602;-0.438;1.987;1.43
21/11/2017 22:00;385.006;208.618;130.086;43.902;-0.419;1.393;1.426
21/11/2017 23:00;380.387;207.678;133.817;36.265;-0.427;1.616;1.438
22/11/2017 00:00;330.341;163.139;124.664;39.995;-0.435;1.401;1.577
22/11/2017 01:00;288.46;139.763;118.775;27.624;-0.418;0.998;1.718
22/11/2017 02:00;268.403;121.957;119.848;24.457;-0.411;0.831;1.721
22/11/2017 03:00;260.292;102.004;122.818;32.669;-0.412;1.496;1.718
22/11/2017 04:00;256.858;99.644;123.192;31.547;-0.413;1.52;1.368
22/11/2017 05:00;265.911;107.366;121.97;34.706;-0.411;1.779;0.502
22/11/2017 06:00;294.285;114.074;126.332;52.139;0.04;1.208;0.491
22/11/2017 07:00;341.915;128.232;141.442;57.36;13.17;1.22;0.491
22/11/2017 08:00;389.209;144.945;148.357;55.804;38.184;1.432;0.488
22/11/2017 09:00;416.577;144.086;147.922;57.717;64.384;1.979;0.488
22/11/2017 10:00;425.888;142.047;146.536;53.967;80.345;2.295;0.698
22/11/2017 11:00;434.226;147.434;149.766;49.84;83.916;2.489;0.78
22/11/2017 12:00;435.412;150.434;147.722;47.578;84.53;3.847;1.3
22/11/2017 13:00;420.253;153.961;143.531;36.883;80.392;3.775;1.711
22/11/2017 14:00;421.086;165.585;148.441;36.789;64.528;4.038;1.704
22/11/2017 15:00;422.917;171.021;145.019;36.619;63.972;4.547;1.669
22/11/2017 16:00;413.834;175.853;147.938;37.699;45.524;5.025;1.322
22/11/2017 17:00;403.741;177.337;147.018;36.898;35.893;4.877;1.718
22/11/2017 18:00;394.492;199.274;139.769;34.449;14.189;4.559;1.716
22/11/2017 19:00;417.308;214.927;144.723;51.825;0.412;3.342;1.198
22/11/2017 20:00;433.115;216.062;143.472;68.158;-0.219;3.548;1.208
22/11/2017 21:00;400.415;204.03;141.723;49.584;-0.376;3.394;1.175
22/11/2017 22:00;383.309;181.279;139.545;57.631;-0.418;3.473;0.914
22/11/2017 23:00;378.613;171.924;134.694;67.965;-0.405;2.599;0.95
23/11/2017 00:00;326.01;136.347;134.534;51.047;-0.407;2.518;1.207
23/11/2017 01:00;284.454;112.64;134.823;33.597;-0.417;2.605;1.206
23/11/2017 02:00;264.701;99.127;136.295;26.196;-0.406;2.282;1.208
23/11/2017 03:00;254.92;94.898;134.979;22.182;-0.404;2.057;1.208
23/11/2017 04:00;249.109;94.035;134.17;17.777;-0.402;2.319;1.21
23/11/2017 05:00;261.958;97.942;137.568;23.532;-0.404;2.249;1.071
23/11/2017 06:00;293.181;104.981;137.726;46.182;0.494;2.883;0.914
23/11/2017 07:00;342.86;112.23;144.217;67.091;15.735;2.675;0.912
23/11/2017 08:00;380.669;110.112;145.863;71.556;49.09;3.138;0.91
23/11/2017 09:00;405.778;109.247;144.153;61.436;85.42;4.184;1.338
23/11/2017 10:00;423.558;109.814;144.531;59.672;102.975;4.843;1.722
23/11/2017 11:00;432.513;110.214;144.76;57.634;113.863;4.285;1.756
23/11/2017 12:00;428.603;114.771;145.532;60.313;102.067;4.162;1.757
23/11/2017 13:00;414.137;126.108;146.462;44.215;91.513;4.08;1.758
23/11/2017 14:00;414.76;139.643;148.189;47.976;72.621;4.571;1.759
23/11/2017 15:00;412.933;153.628;151.756;50.285;51.131;4.372;1.761
23/11/2017 16:00;405.21;164.619;149.685;52.752;32.686;3.869;1.598
23/11/2017 17:00;394.29;173.01;149.786;44.184;21.408;4.422;1.48
23/11/2017 18:00;391.818;194.967;148.134;29.391;13.223;3.785;1.771
23/11/2017 19:00;418.815;218.142;150.517;42.144;2.863;2.498;1.769
23/11/2017 20:00;433.055;214.225;146.988;66.097;-0.214;3.306;1.767
23/11/2017 21:00;397.923;197.159;144.952;49.771;-0.355;3.739;1.772
23/11/2017 22:00;376.324;174.979;146.769;48.876;-0.36;3.458;1.716
23/11/2017 23:00;372.985;145.513;147.16;74.701;-0.381;3.632;1.474
24/11/2017 00:00;322.625;121.606;136.06;60.18;-0.432;2.973;1.476
24/11/2017 01:00;282.586;112.538;133.441;33.195;-0.407;2.346;1.474
24/11/2017 02:00;256.148;109.264;127.62;16.364;-0.412;1.837;1.475
24/11/2017 03:00;253.731;109.416;126.376;15.246;-0.404;1.719;1.378
24/11/2017 04:00;252.219;108.925;125.597;15.037;-0.402;1.929;1.132
24/11/2017 05:00;261.898;112.624;128.858;17.734;-0.411;1.967;1.126
24/11/2017 06:00;292.541;116.949;135.522;37.137;0.202;1.616;1.114
24/11/2017 07:00;344.783;128.106;135.8;68.503;9.026;2.252;1.096
24/11/2017 08:00;386.325;132.632;143.451;67.953;38.099;3.089;1.101
24/11/2017 09:00;405.856;143.525;139.119;59.699;59.12;3.439;0.954
24/11/2017 10:00;417.266;135.746;136.513;65.202;75.441;2.656;1.708
24/11/2017 11:00;423.674;131.286;135.713;67.014;85.565;2.394;1.701
24/11/2017 12:00;424.362;134.413;138.759;70.076;76.729;2.688;1.697
24/11/2017 13:00;404.175;147.504;140.365;51.8;60.481;2.941;1.084
24/11/2017 14:00;400.664;156.821;151.452;24.806;63.27;2.608;1.707
24/11/2017 15:00;399.902;157.272;153.17;23.793;60.856;3.095;1.716
24/11/2017 16:00;393.512;159.362;154.36;26.323;49.435;2.309;1.723
24/11/2017 17:00;388.337;164.174;143.973;40.502;36.382;1.576;1.73
24/11/2017 18:00;386.67;170.813;142.832;54.981;14.252;1.521;1.729
24/11/2017 19:00;399.774;177.05;148.663;65.641;3.906;1.897;1.734
24/11/2017 20:00;420.157;182.739;159.048;74.356;-0.197;1.816;1.511
24/11/2017 21:00;391.09;173.2;152.889;61.367;-0.429;1.826;1.352
24/11/2017 22:00;374.949;176.888;139.008;55.271;-0.414;1.967;1.343
24/11/2017 23:00;375.798;169.182;135.753;67.247;-0.4;1.794;1.336
25/11/2017 00:00;325.585;132.167;139.479;50.901;-0.427;1.371;1.332
25/11/2017 01:00;286.264;111.62;137.434;35.172;-0.407;1.119;1.325
25/11/2017 02:00;265.383;97.776;137.932;28.244;-0.402;0.516;1.318
25/11/2017 03:00;252.799;98.451;122.913;30.008;-0.417;0.526;1.317
25/11/2017 04:00;248.683;87.701;113.632;45.58;-0.412;0.851;1.331
25/11/2017 05:00;251.881;95.273;111.32;43.113;-0.414;1.263;1.326
25/11/2017 06:00;262.618;98.587;118.877;42.723;-0.179;1.289;1.321
25/11/2017 07:00;279.608;96.999;121.954;49.711;8.282;1.347;1.314
25/11/2017 08:00;317.424;94.474;121.439;63.093;36.414;0.704;1.299
25/11/2017 09:00;358.048;92.328;119.649;65.775;78.343;0.696;1.258
25/11/2017 10:00;383.812;93.222;120.408;63.791;104.353;0.797;1.241
25/11/2017 11:00;392.98;92.111;119.475;60.835;118.782;0.552;1.225
25/11/2017 12:00;398.347;93.353;120.641;61.318;121.232;0.574;1.229
25/11/2017 13:00;383.627;92.716;121.094;47.817;120.134;0.638;1.229
25/11/2017 14:00;369.986;95.376;128.805;44.252;99.854;0.471;1.228
25/11/2017 15:00;368.647;96.603;144.147;42.815;83.637;0.221;1.224
25/11/2017 16:00;363.592;109.366;144.276;42.745;65.854;0.124;1.228
25/11/2017 17:00;361.564;114.82;146.312;54.342;44.906;-0.046;1.23
25/11/2017 18:00;365.24;135.56;150.877;55.614;21.361;0.048;1.238
25/11/2017 19:00;379.663;141.416;156.97;72.834;6.187;0.124;1.248
25/11/2017 20:00;410.527;154.232;156.757;96.943;0.426;0.032;1.253
25/11/2017 21:00;384.384;154.446;155.048;73.13;-0.368;-0.006;1.252
25/11/2017 22:00;368.924;156.514;155.534;55.196;-0.447;-0.008;1.249
25/11/2017 23:00;373.125;161.188;155.119;55.176;-0.434;-0.058;1.247
26/11/2017 00:00;326.243;134.846;150.108;39.766;-0.44;-0.05;1.251
26/11/2017 01:00;290.367;109.625;146.758;33.044;-0.418;0.1;1.257
26/11/2017 02:00;264.913;102.397;135.39;26.347;-0.425;-0.054;1.258
26/11/2017 03:00;252.661;96.3;122.82;32.741;-0.399;-0.06;1.259
26/11/2017 04:00;242.999;94.269;113.735;34.221;-0.421;-0.058;1.253
26/11/2017 05:00;239.846;83.103;115.792;40.18;-0.421;-0.062;1.254
26/11/2017 06:00;242.259;81.404;115.246;44.441;-0.017;-0.065;1.25
26/11/2017 07:00;251.094;77.258;108.822;51.086;12.694;-0.001;1.235
26/11/2017 08:00;278.1;74.76;106.403;49.101;46.677;-0.073;1.231
26/11/2017 09:00;308.589;75.416;107.877;49.365;74.792;-0.065;1.202
26/11/2017 10:00;328.094;78.772;111.085;40.578;96.518;-0.063;1.204
26/11/2017 11:00;341.526;80.797;114.418;46.241;98.539;0.325;1.205
26/11/2017 12:00;346.393;83.056;118.374;67.405;76.371;-0.017;1.203
26/11/2017 13:00;328.129;92.402;121.107;48.935;64.543;-0.064;1.206
26/11/2017 14:00;310.175;93.111;125.065;24.973;65.879;-0.062;1.209
26/11/2017 15:00;303.808;91.785;124.478;19.165;67.236;-0.062;1.205
26/11/2017 16:00;297.965;93.378;121.623;22.862;58.964;-0.062;1.2
26/11/2017 17:00;298.822;117.734;109.229;26.968;43.694;-0.007;1.203
26/11/2017 18:00;309.059;139.841;102.279;41.602;23.584;0.008;1.203
26/11/2017 19:00;340.15;166.027;116.763;49.476;5.659;0.133;1.208
26/11/2017 20:00;389.764;175.05;124.1;87.983;0.144;0.393;1.21
26/11/2017 21:00;372.312;174.452;124.141;71.152;-0.444;0.915;1.212
26/11/2017 22:00;357.381;173.769;123.742;57.561;-0.439;0.65;1.213
26/11/2017 23:00;355.47;170.603;126.408;56.38;-0.422;0.4;1.216
27/11/2017 00:00;306.419;127.466;125.23;51.436;-0.416;0.726;1.216
27/11/2017 01:00;267.389;106.875;121.276;37.705;-0.432;0.748;1.217
27/11/2017 02:00;246.147;94.512;123.214;27.149;-0.429;0.485;1.217
27/11/2017 03:00;238.119;95.043;123.291;18.629;-0.402;0.339;1.219
27/11/2017 04:00;235.085;93.619;122.713;17.698;-0.422;0.259;1.217
27/11/2017 05:00;246.301;95.983;123.574;24.958;-0.413;0.982;1.217
27/11/2017 06:00;278.778;102.906;135.745;37.964;0.216;0.728;1.218
27/11/2017 07:00;329.389;114.343;143.244;54.546;15.48;0.573;1.203
27/11/2017 08:00;379.669;112.039;141.994;76.026;48.313;0.375;0.921
27/11/2017 09:00;410.451;120.374;141.661;65.551;81.362;0.5;1.003
27/11/2017 10:00;423.443;125.894;141.489;57.988;97.295;0.279;0.498
27/11/2017 11:00;433.991;131.147;141.256;54.679;106.007;0.409;0.494
27/11/2017 12:00;436.063;144.424;142.24;40.517;107.792;0.246;0.844
27/11/2017 13:00;423.157;142.999;141.992;43.313;93.582;0.062;1.209
27/11/2017 14:00;426.624;154.487;141.045;42.976;86.725;-0.034;1.425
27/11/2017 15:00;429.28;155.665;151.732;41.074;79.452;-0.067;1.424
27/11/2017 16:00;424.39;170.865;154.633;27.404;70.104;-0.038;1.421
27/11/2017 17:00;414.6;177.65;156.914;27.596;51.014;0.002;1.424
27/11/2017 18:00;406.51;180.414;157.983;41.914;24.798;-0.021;1.423
27/11/2017 19:00;419.682;176.973;157.036;76.61;7.559;-0.049;1.553
27/11/2017 20:00;446.951;177.673;158.341;107.992;1.334;0.152;1.459
27/11/2017 21:00;416.227;177.023;157.999;79.495;-0.253;0.561;1.402
27/11/2017 22:00;393.147;172.223;155.925;63.96;-0.428;0.385;1.082
27/11/2017 23:00;386.462;171.983;155.945;57.327;-0.436;0.482;1.162
28/11/2017 00:00;333.892;132.536;157.183;42.672;-0.435;0.577;1.36
28/11/2017 01:00;293.937;110.034;147.387;35.248;-0.417;0.318;1.367
28/11/2017 02:00;275.675;109.101;144.696;20.804;-0.4;0.117;1.358
28/11/2017 03:00;264.507;105.101;140.102;18.413;-0.412;-0.04;1.343
28/11/2017 04:00;260.908;105.539;136.142;18.333;-0.407;-0.037;1.338
28/11/2017 05:00;269.864;110.68;135.26;22.939;-0.421;0.072;1.334
28/11/2017 06:00;298.984;116.398;149.428;32.03;-0.203;0.002;1.328
28/11/2017 07:00;346.268;112.359;153.913;62.069;16.587;0.03;1.31
28/11/2017 08:00;392.293;118.434;147.284;70.067;55.273;-0.056;1.29
28/11/2017 09:00;421.401;129.294;147.94;58.412;84.53;-0.066;1.29
28/11/2017 10:00;435.82;128.19;146.77;56.101;103.988;-0.066;0.836
28/11/2017 11:00;443.769;130.262;147.912;50.142;114.654;0.014;0.784
28/11/2017 12:00;446.228;142.008;150.284;59.602;93.071;0.008;1.254
28/11/2017 13:00;425.599;162.995;150.912;45.604;64.65;-0.056;1.493
28/11/2017 14:00;426.651;190.542;155.453;25.197;54.099;-0.062;1.422
28/11/2017 15:00;432.029;207.236;156.682;15.636;51.336;-0.065;1.204
28/11/2017 16:00;373.668;255.66;43.893;33.991;39.766;-0.065;0.422
28/11/2017 17:00;347.72;268.91;25.065;25.613;27.277;-0.062;0.916
28/11/2017 18:00;363.45;276.186;25.52;44.739;16.152;-0.063;0.916
28/11/2017 19:00;390.799;280.277;25.156;79.914;4.593;-0.061;0.919
28/11/2017 20:00;403.309;282.965;26.062;93.199;0.225;-0.061;0.918
28/11/2017 21:00;382.058;280.315;47.517;53.807;-0.44;-0.061;0.92
28/11/2017 22:00;366.076;272.486;53.804;39.23;-0.404;-0.06;1.019
28/11/2017 23:00;358.245;258.631;52.279;46.581;-0.399;-0.059;1.212
29/11/2017 00:00;347.541;236.572;58.106;52.72;-0.418;-0.06;0.621
29/11/2017 01:00;325.3;226.175;75.586;23.583;-0.422;-0.061;0.439
29/11/2017 02:00;287.953;186.361;87.566;13.778;-0.4;-0.059;0.706
29/11/2017 03:00;270.753;167.202;89.355;13.953;-0.403;-0.06;0.706
29/11/2017 04:00;265.63;157.83;92.554;14.976;-0.414;-0.022;0.706
29/11/2017 05:00;273.758;160.447;96.108;16.819;-0.404;0.082;0.707
29/11/2017 06:00;301.439;160.343;108.166;31.746;0.267;0.211;0.706
29/11/2017 07:00;342.919;166.695;126.304;31.785;17.238;0.194;0.704
29/11/2017 08:00;386.752;174.319;120.224;40.582;50.777;0.148;0.702
29/11/2017 09:00;418.208;174.815;117.421;41.671;83.085;0.062;1.155
29/11/2017 10:00;429.688;163.299;119.288;40.44;105.388;0.196;1.078
29/11/2017 11:00;442.04;163.929;122.01;36.707;117.205;0.322;1.865
29/11/2017 12:00;442.141;165.7;123.33;39.245;111.775;0.235;1.854
29/11/2017 13:00;429.297;161.889;122.144;37.204;105.87;0.335;1.854
29/11/2017 14:00;431.437;166.134;124.396;41.471;97.386;0.237;1.812
29/11/2017 15:00;434.086;170.637;127.309;60.374;74.004;0.058;1.704
29/11/2017 16:00;426.169;189.252;138.762;46.23;50.256;-0.039;1.708
29/11/2017 17:00;415.503;198.443;143.655;37.816;33.95;-0.06;1.699
29/11/2017 18:00;410.806;198.074;147.341;45.336;18.392;-0.035;1.697
29/11/2017 19:00;419.18;197.415;154.132;60.624;5.264;0.043;1.702
29/11/2017 20:00;447.501;197.203;153.02;95.258;0.032;0.281;1.707
29/11/2017 21:00;420.772;190.565;150.359;78.104;-0.462;0.498;1.708
29/11/2017 22:00;399.3;189.059;149.228;59.115;-0.44;0.629;1.709
29/11/2017 23:00;392.98;190.886;150.179;50.139;-0.441;0.79;1.426
30/11/2017 00:00;339.928;170.732;141.404;25.997;-0.457;0.831;1.422
30/11/2017 01:00;299.259;128.507;141.043;28.056;-0.441;0.67;1.424
30/11/2017 02:00;277.882;112.377;138.854;25.212;-0.432;0.447;1.424
30/11/2017 03:00;265.831;111.612;137.594;15.52;-0.444;0.128;1.422
30/11/2017 04:00;261.135;110.611;136.596;12.781;-0.433;0.156;1.424
30/11/2017 05:00;271.182;111.506;135.391;23.079;-0.437;0.219;1.424
30/11/2017 06:00;300.507;116.687;138.326;43.729;0.046;0.295;1.423
30/11/2017 07:00;347.033;135.95;148.638;44.069;16.661;0.354;1.36
30/11/2017 08:00;390.011;157.383;147.304;36.224;47.754;0.167;1.178
30/11/2017 09:00;421.612;158.126;144.697;37.057;80.141;0.18;1.411
30/11/2017 10:00;437.298;159.559;140.081;37.716;98.79;0.04;1.112
30/11/2017 11:00;445.938;197.847;119.84;29.906;96.965;0.057;1.324
30/11/2017 12:00;444.176;197.256;121.992;43.366;79.971;-0.001;1.59
30/11/2017 13:00;424.469;188.216;117.251;45.481;71.742;0.079;1.7
30/11/2017 14:00;423.038;194.611;109.766;47.756;69.153;0.049;1.703
30/11/2017 15:00;425.109;195.792;105.546;60.904;61.137;0.028;1.702
30/11/2017 16:00;415.574;198.173;121.14;42.551;51.87;0.136;1.704
30/11/2017 17:00;408.504;201.006;123.368;45.81;36.483;0.133;1.704
30/11/2017 18:00;408.178;206.868;122.873;59.791;16.607;0.331;1.707
30/11/2017 19:00;422.566;232.242;123.837;59.589;4.233;0.953;1.712
30/11/2017 20:00;444.112;234.347;121.689;84.913;0.077;1.59;1.496
30/11/2017 21:00;415.155;217.055;117.437;77.807;-0.377;1.809;1.424
30/11/2017 22:00;394.594;211.079;117.837;62.626;-0.347;1.979;1.42
30/11/2017 23:00;390.724;200.844;119.141;67.782;-0.352;1.886;1.423
01/12/2017 00:00;337.695;173.43;119.066;43.032;-0.398;1.143;1.422
01/12/2017 01:00;295.576;156.704;106.41;30.169;-0.435;1.303;1.424
01/12/2017 02:00;274.159;131.75;121.057;18.815;-0.425;1.537;1.424
01/12/2017 03:00;262.89;125.624;122.75;12.026;-0.443;1.506;1.426
01/12/2017 04:00;259.565;127.943;116.525;12.925;-0.425;1.173;1.424
01/12/2017 05:00;270.241;129.27;117.43;21.479;-0.427;1.062;1.428
01/12/2017 06:00;302.258;134.817;126.255;39.038;-0.017;0.739;1.425
01/12/2017 07:00;348.638;141.352;152.041;42.22;10.947;0.653;1.424
01/12/2017 08:00;387.515;158.338;148.962;40.51;37.63;0.652;1.421
01/12/2017 09:00;409.061;162.406;143.637;45.235;55.604;0.764;1.415
01/12/2017 10:00;424.854;160.993;143.701;46.721;71.477;0.549;1.413
01/12/2017 11:00;435.151;161.155;142.877;46.992;82.16;0.555;1.412
01/12/2017 12:00;436.09;162.573;133.612;47.846;89.801;0.85;1.408
01/12/2017 13:00;421.144;157.653;130.59;44.154;86.5;0.843;1.404
01/12/2017 14:00;417.736;161.108;133.249;37.723;83.515;0.738;1.403
01/12/2017 15:00;417.787;161.211;150.758;32.937;71.102;0.375;1.403
01/12/2017 16:00;410.498;160.75;150.335;38.031;59.595;0.379;1.408
01/12/2017 17:00;404.205;166.763;151.81;45.186;38.401;0.639;1.406
01/12/2017 18:00;397.804;180.294;152.384;45.858;17.055;0.803;1.409
01/12/2017 19:00;405.099;183.318;148.538;65.635;5.297;0.895;1.414
01/12/2017 20:00;429.249;194.557;149.057;82.718;0.527;0.976;1.414
01/12/2017 21:00;404.969;174.46;149.631;78.424;-0.388;1.325;1.517
01/12/2017 22:00;389.316;174.21;149.546;63.051;-0.401;1.196;1.713
01/12/2017 23:00;389.111;168.216;148.88;69.818;-0.408;0.891;1.713
02/12/2017 00:00;338.306;134.726;150.691;50.534;-0.43;1.069;1.716
02/12/2017 01:00;295.896;96.219;147.134;50.044;-0.426;1.348;1.576
02/12/2017 02:00;270.959;93.773;134.789;40.085;-0.406;1.296;1.422
02/12/2017 03:00;260.617;96.325;136.765;25.302;-0.418;1.218;1.424
02/12/2017 04:00;256.143;96.83;137.116;20.183;-0.414;1.006;1.422
02/12/2017 05:00;261.82;99.487;139.64;20.772;-0.4;0.898;1.424
02/12/2017 06:00;271.787;99.809;140.384;29.271;0.144;0.754;1.425
02/12/2017 07:00;290.652;94.022;146.529;30.274;18.087;0.319;1.42
02/12/2017 08:00;325.54;94.249;146.773;27.331;55.691;0.083;1.412
02/12/2017 09:00;365.316;96.774;143.897;35.271;87.773;0.164;1.437
02/12/2017 10:00;392.084;96.122;146.65;37.081;110.456;0.305;1.469
02/12/2017 11:00;401.436;95.597;147.766;34.38;121.613;0.555;1.525
02/12/2017 12:00;408.697;89.986;145.54;44.08;126.847;0.555;1.688
02/12/2017 13:00;395.853;94.884;146.524;32.249;120.055;0.456;1.685
02/12/2017 14:00;386.785;94.228;145.5;32.327;112.659;0.385;1.685
02/12/2017 15:00;385.793;98.242;145.06;42.977;97.177;0.648;1.687
02/12/2017 16:00;378.649;116.105;144.355;48.34;67.503;0.654;1.691
02/12/2017 17:00;374.807;138.736;143.584;43.448;46.442;0.9;1.696
02/12/2017 18:00;375.546;162.513;147.034;37.661;25.518;1.119;1.7
02/12/2017 19:00;386.375;176.537;147.802;55.32;4.223;0.788;1.704
02/12/2017 20:00;414.172;181.025;144.296;86.188;0.037;1.07;1.557
02/12/2017 21:00;393.996;232.682;99.707;60.762;-0.431;1.293;-0.017
02/12/2017 22:00;380.072;232.942;100.547;45.372;-0.441;1.666;-0.014
02/12/2017 23:00;380.446;220.219;100.119;59.04;-0.43;1.512;-0.014
03/12/2017 00:00;329.157;185.622;100.676;41.244;-0.397;1.785;0.228
03/12/2017 01:00;294.511;147.342;100.904;44.656;-0.389;1.716;0.282
03/12/2017 02:00;272.045;133.914;99.942;36.528;-0.408;1.791;0.278
03/12/2017 03:00;257.652;126.289;99.919;29.242;-0.396;2.321;0.278
03/12/2017 04:00;251.718;126.03;99.514;24.837;-0.407;1.469;0.276
03/12/2017 05:00;254.38;128.282;100.77;24.132;-0.39;1.31;0.276
03/12/2017 06:00;255.303;125.573;99.72;27.488;0.128;2.117;0.277
03/12/2017 07:00;261.594;121.985;95.269;24.93;17.326;1.808;0.276
03/12/2017 08:00;289.654;120.247;83.833;28.813;54.58;1.446;0.735
03/12/2017 09:00;319.296;113.817;82.679;37.068;83.035;1.92;0.777
03/12/2017 10:00;337.325;105.311;83.679;42.643;102.391;2.528;0.772
03/12/2017 11:00;351.071;107.147;84.605;41.154;114.401;2.996;0.767
03/12/2017 12:00;358.769;108.15;85.207;46.223;115.402;3.019;0.768
03/12/2017 13:00;344.619;107.02;89.692;27.401;117.274;2.463;0.768
03/12/2017 14:00;327.54;110.614;80.976;16.458;116.14;2.585;0.768
03/12/2017 15:00;321.3;113.885;85.187;16.644;101.844;2.863;0.878
03/12/2017 16:00;319.518;119.133;94.61;20.829;80.164;3.073;1.708
